Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

      166.55           13241.81              165.73             2971.45                0.82                0.99             5095.50



Scenario           Profit              Sales               Leftover_inv        demand
s520            13324.09                     166.55                0.00             4541.30
s521            13324.09                     166.55                0.00             2579.28
s522            13324.09                     166.55                0.00             3507.74
s523            13324.09                     166.55                0.00             2178.62
s524            13324.09                     166.55                0.00             2473.42
s525            13324.09                     166.55                0.00             5093.49
s526            13324.09                     166.55                0.00             4286.58
s527            13324.09                     166.55                0.00             4157.60
s528            13324.09                     166.55                0.00             1474.42
s529            13324.09                     166.55                0.00             2832.33
s530            13324.09                     166.55                0.00             4563.53
s531            13324.09                     166.55                0.00             4719.79
s532            13324.09                     166.55                0.00             4085.64
s533            13324.09                     166.55                0.00             3501.71
s534            13324.09                     166.55                0.00             3799.83
s535            13324.09                     166.55                0.00             1785.51
s536            13324.09                     166.55                0.00             4811.28
s537             6259.35                      95.90               70.65               95.90
s538            13324.09                     166.55                0.00             4215.52
s539            13324.09                     166.55                0.00             3571.54
s540            13324.09                     166.55                0.00             7522.15
s541            13324.09                     166.55                0.00             2418.87
s542            13324.09                     166.55                0.00             2627.18
s543            13324.09                     166.55                0.00             2083.57
s544            13324.09                     166.55                0.00             2867.76
s545            13324.09                     166.55                0.00             5482.97
s546            13324.09                     166.55                0.00             5798.91
s547            13324.09                     166.55                0.00             3490.85
s548            13324.09                     166.55                0.00             2517.71
s549            13324.09                     166.55                0.00             2499.12
s550            13324.09                     166.55                0.00             3184.53
s551            13324.09                     166.55                0.00             2908.86
s552            13324.09                     166.55                0.00             4173.97
s553            13324.09                     166.55                0.00             3492.64
s554            13324.09                     166.55                0.00             3513.33
s555            13324.09                     166.55                0.00             2348.75
s556            13324.09                     166.55                0.00             3154.30
s557            13324.09                     166.55                0.00             2916.17
s558            13324.09                     166.55                0.00             4101.17
s559            13324.09                     166.55                0.00             2570.47
s560            13324.09                     166.55                0.00             3411.39
s561            13324.09                     166.55                0.00             1818.18
s562            13324.09                     166.55                0.00             2746.09
s563            13324.09                     166.55                0.00             3901.73
s564            13324.09                     166.55                0.00             5689.53
s565            13324.09                     166.55                0.00             1795.72
