Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     1612.68          124385.13             1566.39             1570.79               46.29                0.92            82725.06



Scenario           Profit              Sales               Leftover_inv        demand
s587           129014.02                    1612.68                0.00             3471.66
s588           129014.02                    1612.68                0.00             4924.71
s589           129014.02                    1612.68                0.00             2675.20
s590            90731.79                    1229.85              382.82             1229.85
s591           129014.02                    1612.68                0.00             2367.26
s592           129014.02                    1612.68                0.00             2277.69
s593           129014.02                    1612.68                0.00             2067.69
s594           129014.02                    1612.68                0.00             2263.71
s595           129014.02                    1612.68                0.00             3963.16
s596           129014.02                    1612.68                0.00             5070.30
s597           129014.02                    1612.68                0.00             4209.78
s598           129014.02                    1612.68                0.00             3412.11
s599           129014.02                    1612.68                0.00             4584.96
s600           129014.02                    1612.68                0.00             2642.40
s601            18164.69                     504.18             1108.49              504.18
s602           129014.02                    1612.68                0.00             3611.60
s603           129014.02                    1612.68                0.00             3035.74
s604           129014.02                    1612.68                0.00             2710.65
s605           129014.02                    1612.68                0.00             4724.58
s606           129014.02                    1612.68                0.00             1758.64
s607           129014.02                    1612.68                0.00             3298.15
s608           129014.02                    1612.68                0.00             2741.79
s609           129014.02                    1612.68                0.00             4303.92
s610           129014.02                    1612.68                0.00             4109.20
s611           129014.02                    1612.68                0.00             2154.40
s612           129014.02                    1612.68                0.00             2639.33
s613           129014.02                    1612.68                0.00             4013.52
s614           129014.02                    1612.68                0.00             4473.59
s615           129014.02                    1612.68                0.00             4371.24
s616           129014.02                    1612.68                0.00             3177.97
s617           129014.02                    1612.68                0.00             4257.30
s618           129014.02                    1612.68                0.00             3406.46
s619           129014.02                    1612.68                0.00             4453.38
s620           129014.02                    1612.68                0.00             3915.61
s621           129014.02                    1612.68                0.00             4992.72
s622           129014.02                    1612.68                0.00             2773.90
s623           129014.02                    1612.68                0.00             2584.12
s624           129014.02                    1612.68                0.00             4588.58
s625           129014.02                    1612.68                0.00             4264.39
s626           129014.02                    1612.68                0.00             3739.13
s627           129014.02                    1612.68                0.00             2808.19
s628           129014.02                    1612.68                0.00             3256.34
s629           129014.02                    1612.68                0.00             3366.47
s630           129014.02                    1612.68                0.00             3784.30
s631           129014.02                    1612.68                0.00             4524.95
s632           129014.02                    1612.68                0.00             4458.47
s633           129014.02                    1612.68                0.00             1800.47
s634           129014.02                    1612.68                0.00             5114.79
s635           129014.02                    1612.68                0.00             2950.79
s636           129014.02                    1612.68                0.00             2017.20
s637           129014.02                    1612.68                0.00             2466.05
s638           129014.02                    1612.68                0.00             2923.39
s639           129014.02                    1612.68                0.00             2337.47
s640           129014.02                    1612.68                0.00             4123.54
s641           129014.02                    1612.68                0.00             2739.48
s642           129014.02                    1612.68                0.00             3340.03
s643           129014.02                    1612.68                0.00             6148.19
s644           129014.02                    1612.68                0.00             2664.77
s645           129014.02                    1612.68                0.00             3053.38
s646           129014.02                    1612.68                0.00             4276.87
s647           129014.02                    1612.68                0.00             4848.35
s648           129014.02                    1612.68                0.00             3233.87
s649           129014.02                    1612.68                0.00             3011.29
s650           129014.02                    1612.68                0.00             2103.69
s651           129014.02                    1612.68                0.00             3761.10
s652           129014.02                    1612.68                0.00             3254.77
s653           129014.02                    1612.68                0.00             4348.52
s654           129014.02                    1612.68                0.00             2540.86
s655           129014.02                    1612.68                0.00             2975.28
s656           129014.02                    1612.68                0.00             2509.85
s657           129014.02                    1612.68                0.00             2696.85
s658           129014.02                    1612.68                0.00             3158.92
s659           129014.02                    1612.68                0.00             1885.00
s660           129014.02                    1612.68                0.00             2677.22
s661           129014.02                    1612.68                0.00             2553.49
s662           129014.02                    1612.68                0.00             3630.06
s663           106731.24                    1389.85              222.83             1389.85
s664           129014.02                    1612.68                0.00             4542.15
s665           129014.02                    1612.68                0.00             4662.61
s666           129014.02                    1612.68                0.00             2584.71
s667           129014.02                    1612.68                0.00             3575.80
s668           129014.02                    1612.68                0.00             2896.09
s669           129014.02                    1612.68                0.00             3548.42
s670           129014.02                    1612.68                0.00             3501.09
s671           129014.02                    1612.68                0.00             4540.04
s672           129014.02                    1612.68                0.00             2857.78
s673           129014.02                    1612.68                0.00             4653.68
s674           129014.02                    1612.68                0.00             3767.87
s675           129014.02                    1612.68                0.00             2899.17
s676           129014.02                    1612.68                0.00             2742.07
s677           129014.02                    1612.68                0.00             4484.41
s678           129014.02                    1612.68                0.00             4083.43
s679           129014.02                    1612.68                0.00             2658.83
s680           129014.02                    1612.68                0.00             2573.67
s681           129014.02                    1612.68                0.00             4668.63
s682           129014.02                    1612.68                0.00             3964.22
s683           129014.02                    1612.68                0.00             3851.53
s684           129014.02                    1612.68                0.00             2075.83
s685           129014.02                    1612.68                0.00             5428.32
s686           129014.02                    1612.68                0.00             3390.30
s687           129014.02                    1612.68                0.00             5149.09
s688           129014.02                    1612.68                0.00             4067.76
s689           129014.02                    1612.68                0.00             3325.90
s690           129014.02                    1612.68                0.00             3829.42
s691           129014.02                    1612.68                0.00             4115.61
s692           129014.02                    1612.68                0.00             4347.75
s693            41312.61                     735.66              877.01              735.66
s694           129014.02                    1612.68                0.00             3649.71
s695           129014.02                    1612.68                0.00             3040.11
s696           103105.72                    1353.59              259.08             1353.59
s697           129014.02                    1612.68                0.00             3651.63
s698           129014.02                    1612.68                0.00             3534.01
s699           129014.02                    1612.68                0.00             3010.33
s700           129014.02                    1612.68                0.00             4274.63
s701           129014.02                    1612.68                0.00             1979.94
s702            92119.58                    1243.73              368.94             1243.73
s703           129014.02                    1612.68                0.00             2247.65
s704           129014.02                    1612.68                0.00             3249.34
s705           129014.02                    1612.68                0.00             6014.80
s706           129014.02                    1612.68                0.00             2894.81
s707           129014.02                    1612.68                0.00             4027.67
s708           129014.02                    1612.68                0.00             3286.20
s709           129014.02                    1612.68                0.00             3765.58
s710           129014.02                    1612.68                0.00             3485.44
s711           129014.02                    1612.68                0.00             2551.11
s712           129014.02                    1612.68                0.00             2339.62
s713            82753.07                    1150.07              462.61             1150.07
s714           129014.02                    1612.68                0.00             2841.79
s715           129014.02                    1612.68                0.00             2130.94
s716           129014.02                    1612.68                0.00             4778.89
s717           129014.02                    1612.68                0.00             2625.35
s718            36529.28                     687.83              924.85              687.83
s719           129014.02                    1612.68                0.00             2291.86
s720           129014.02                    1612.68                0.00             2869.64
s721           129014.02                    1612.68                0.00             3937.43
s722           129014.02                    1612.68                0.00             3947.75
s723           129014.02                    1612.68                0.00             4839.66
s724           129014.02                    1612.68                0.00             2511.35
s725           129014.02                    1612.68                0.00             1863.82
s726           129014.02                    1612.68                0.00             2117.68
s727           129014.02                    1612.68                0.00             1933.33
s728           129014.02                    1612.68                0.00             3653.99
s729            30662.09                     629.16              983.52              629.16
s730           129014.02                    1612.68                0.00             3251.25
s731           129014.02                    1612.68                0.00             4295.44
s732           129014.02                    1612.68                0.00             3259.96
s733           129014.02                    1612.68                0.00             4070.31
s734           129014.02                    1612.68                0.00             4456.71
s735           129014.02                    1612.68                0.00             2760.08
s736           129014.02                    1612.68                0.00             3740.01
s737           119835.53                    1520.89               91.78             1520.89
s738           129014.02                    1612.68                0.00             4058.69
s739           129014.02                    1612.68                0.00             3758.47
s740            50628.28                     828.82              783.86              828.82
s741           129014.02                    1612.68                0.00             2372.54
s742           129014.02                    1612.68                0.00             3671.03
s743           129014.02                    1612.68                0.00             4454.55
s744           129014.02                    1612.68                0.00             2247.78
s745            48421.30                     806.75              805.93              806.75
s746           129014.02                    1612.68                0.00             3108.67
s747           129014.02                    1612.68                0.00             2459.49
s748           129014.02                    1612.68                0.00             3132.43
s749           107755.91                    1400.09              212.58             1400.09
s750           129014.02                    1612.68                0.00             2964.93
s751           116884.62                    1491.38              121.29             1491.38
s752           129014.02                    1612.68                0.00             4327.13
s753           129014.02                    1612.68                0.00             3808.48
s754           129014.02                    1612.68                0.00             4308.15
s755           129014.02                    1612.68                0.00             2890.55
s756           129014.02                    1612.68                0.00             2695.71
s757           129014.02                    1612.68                0.00             1797.04
s758           129014.02                    1612.68                0.00             2829.02
s759           129014.02                    1612.68                0.00             2086.39
s760           129014.02                    1612.68                0.00             3025.54
s761           129014.02                    1612.68                0.00             2472.52
s762           -26713.30                      55.40             1557.27               55.40
s763           129014.02                    1612.68                0.00             3435.61
s764           129014.02                    1612.68                0.00             2815.84
s765           129014.02                    1612.68                0.00             3909.41
s766           129014.02                    1612.68                0.00             2770.51
s767           129014.02                    1612.68                0.00             3049.21
s768           129014.02                    1612.68                0.00             4192.51
s769           129014.02                    1612.68                0.00             3692.80
s770           129014.02                    1612.68                0.00             2568.23
s771           129014.02                    1612.68                0.00             2088.66
s772           129014.02                    1612.68                0.00             2515.88
s773           129014.02                    1612.68                0.00             3008.22
s774           129014.02                    1612.68                0.00             1768.55
s775           129014.02                    1612.68                0.00             4207.64
s776            57996.71                     902.50              710.17              902.50
s777           129014.02                    1612.68                0.00             3276.20
s778           129014.02                    1612.68                0.00             3550.82
s779           129014.02                    1612.68                0.00             3212.75
s780           129014.02                    1612.68                0.00             2491.82
s781           129014.02                    1612.68                0.00             3637.04
s782           129014.02                    1612.68                0.00             4725.85
s783           129014.02                    1612.68                0.00             2537.93
s784           129014.02                    1612.68                0.00             4100.33
s785           129014.02                    1612.68                0.00             2323.70
s786           129014.02                    1612.68                0.00             4138.65
s787           129014.02                    1612.68                0.00             2920.68
s788           129014.02                    1612.68                0.00             4745.56
s789           129014.02                    1612.68                0.00             4852.44
s790           129014.02                    1612.68                0.00             1883.80
s791           129014.02                    1612.68                0.00             4321.98
s792           129014.02                    1612.68                0.00             2685.64
s793           129014.02                    1612.68                0.00             6035.53
s794           129014.02                    1612.68                0.00             1759.15
s795           129014.02                    1612.68                0.00             1911.72
s796           129014.02                    1612.68                0.00             3664.80
s797           129014.02                    1612.68                0.00             1834.51
s798           129014.02                    1612.68                0.00             1732.54
s799           129014.02                    1612.68                0.00             3369.87
s800           129014.02                    1612.68                0.00             2843.38
s801           129014.02                    1612.68                0.00             4641.19
s802           129014.02                    1612.68                0.00             5818.94
s803           129014.02                    1612.68                0.00             1794.54
s804           129014.02                    1612.68                0.00             3717.57
s805           129014.02                    1612.68                0.00             3264.00
s806           129014.02                    1612.68                0.00             3780.96
s807           129014.02                    1612.68                0.00             2614.04
s808           129014.02                    1612.68                0.00             2377.25
s809           129014.02                    1612.68                0.00             2629.22
s810           103643.86                    1358.97              253.70             1358.97
s811           129014.02                    1612.68                0.00             4518.49
s812           129014.02                    1612.68                0.00             2427.36
s813           129014.02                    1612.68                0.00             2402.35
s814           129014.02                    1612.68                0.00             4131.85
s815           129014.02                    1612.68                0.00             4064.17
s816           129014.02                    1612.68                0.00             3277.52
s817           129014.02                    1612.68                0.00             3299.79
s818           129014.02                    1612.68                0.00             4043.74
s819           129014.02                    1612.68                0.00             3970.90
s820           129014.02                    1612.68                0.00             4488.34
s821           129014.02                    1612.68                0.00             5108.29
s822           129014.02                    1612.68                0.00             2457.06
s823           129014.02                    1612.68                0.00             3334.86
s824           129014.02                    1612.68                0.00             3068.41
s825           129014.02                    1612.68                0.00             3674.90
s826           129014.02                    1612.68                0.00             2911.90
s827           129014.02                    1612.68                0.00             5314.43
s828           129014.02                    1612.68                0.00             2952.21
s829           129014.02                    1612.68                0.00             3773.81
s830           129014.02                    1612.68                0.00             4418.07
s831           129014.02                    1612.68                0.00             3362.92
s832           129014.02                    1612.68                0.00             3515.08
s833           129014.02                    1612.68                0.00             5286.51
s834           129014.02                    1612.68                0.00             6320.49
s835           129014.02                    1612.68                0.00             4355.46
s836           129014.02                    1612.68                0.00             3765.63
s837           129014.02                    1612.68                0.00             2126.10
s838           129014.02                    1612.68                0.00             4085.26
s839           129014.02                    1612.68                0.00             1854.77
s840           129014.02                    1612.68                0.00             3674.04
s841            83285.66                    1155.39              457.28             1155.39
s842           129014.02                    1612.68                0.00             4315.15
s843           129014.02                    1612.68                0.00             2179.84
s844           129014.02                    1612.68                0.00             2800.45
s845           129014.02                    1612.68                0.00             2037.95
s846           129014.02                    1612.68                0.00             3089.17
s847           129014.02                    1612.68                0.00             4255.98
s848           129014.02                    1612.68                0.00             2504.26
s849           129014.02                    1612.68                0.00             2258.75
s850           129014.02                    1612.68                0.00             2124.51
s851           129014.02                    1612.68                0.00             3758.65
s852           129014.02                    1612.68                0.00             2162.37
s853           129014.02                    1612.68                0.00             1905.59
s854           129014.02                    1612.68                0.00             3953.91
s855           129014.02                    1612.68                0.00             4347.45
s856           129014.02                    1612.68                0.00             3421.93
s857           129014.02                    1612.68                0.00             2266.85
s858           129014.02                    1612.68                0.00             2723.90
s859           129014.02                    1612.68                0.00             3705.26
s860           129014.02                    1612.68                0.00             2823.65
s861           129014.02                    1612.68                0.00             2408.95
s862           129014.02                    1612.68                0.00             3337.97
s863           129014.02                    1612.68                0.00             1963.38
s864           129014.02                    1612.68                0.00             3432.50
s865           129014.02                    1612.68                0.00             5001.26
s866           129014.02                    1612.68                0.00             7977.10
s867           129014.02                    1612.68                0.00             2464.44
s868           129014.02                    1612.68                0.00             2885.15
s869           129014.02                    1612.68                0.00             2236.80
s870           129014.02                    1612.68                0.00             2382.92
s871           129014.02                    1612.68                0.00             2199.16
s872           129014.02                    1612.68                0.00             2198.89
s873           129014.02                    1612.68                0.00             3034.38
s874           129014.02                    1612.68                0.00             3577.90
s875           129014.02                    1612.68                0.00             4002.71
s876           129014.02                    1612.68                0.00             3001.38
s877           129014.02                    1612.68                0.00             4951.93
s878           129014.02                    1612.68                0.00             3797.28
s879            92856.13                    1251.10              361.58             1251.10
s880           129014.02                    1612.68                0.00             2538.06
s881           129014.02                    1612.68                0.00             3570.62
s882           129014.02                    1612.68                0.00             2551.66
s883            41770.47                     740.24              872.44              740.24
s884           129014.02                    1612.68                0.00             4285.79
s885           129014.02                    1612.68                0.00             1781.70
s886           129014.02                    1612.68                0.00             4272.92
s887           129014.02                    1612.68                0.00             5247.82
s888           129014.02                    1612.68                0.00             4328.85
s889           129014.02                    1612.68                0.00             4683.40
s890           129014.02                    1612.68                0.00             3240.45
s891           129014.02                    1612.68                0.00             3837.92
s892           129014.02                    1612.68                0.00             4093.52
s893           129014.02                    1612.68                0.00             2109.21
s894           129014.02                    1612.68                0.00             2439.66
s895           129014.02                    1612.68                0.00             1719.93
s896           129014.02                    1612.68                0.00             2303.01
s897           129014.02                    1612.68                0.00             2826.62
s898           129014.02                    1612.68                0.00             3117.32
s899           129014.02                    1612.68                0.00             3368.19
s900           129014.02                    1612.68                0.00             1780.60
s901           129014.02                    1612.68                0.00             2143.29
s902           129014.02                    1612.68                0.00             2586.05
s903           129014.02                    1612.68                0.00             2470.83
s904           129014.02                    1612.68                0.00             3756.06
s905           129014.02                    1612.68                0.00             1955.12
s906           129014.02                    1612.68                0.00             5392.87
s907           129014.02                    1612.68                0.00             4079.70
s908           129014.02                    1612.68                0.00             3558.27
s909           129014.02                    1612.68                0.00             4381.37
s910           129014.02                    1612.68                0.00             3059.99
s911           129014.02                    1612.68                0.00             2399.68
s912           129014.02                    1612.68                0.00             4581.84
s913            46029.62                     782.83              829.84              782.83
s914           129014.02                    1612.68                0.00             2762.02
s915           129014.02                    1612.68                0.00             3898.20
s916           129014.02                    1612.68                0.00             3460.04
s917           129014.02                    1612.68                0.00             1992.11
s918           129014.02                    1612.68                0.00             1983.87
s919           129014.02                    1612.68                0.00             1758.12
s920           129014.02                    1612.68                0.00             3162.90
s921           129014.02                    1612.68                0.00             2735.61
s922           120986.65                    1532.40               80.27             1532.40
s923            92273.03                    1245.27              367.41             1245.27
s924           129014.02                    1612.68                0.00             4490.77
s925           102931.30                    1351.85              260.83             1351.85
s926           129014.02                    1612.68                0.00             4043.23
s927           129014.02                    1612.68                0.00             2203.06
s928           129014.02                    1612.68                0.00             2439.97
s929           129014.02                    1612.68                0.00             2679.85
s930           129014.02                    1612.68                0.00             2946.47
s931           129014.02                    1612.68                0.00             4224.48
s932           129014.02                    1612.68                0.00             3178.47
s933           129014.02                    1612.68                0.00             2717.89
s934           129014.02                    1612.68                0.00             1642.74
s935           129014.02                    1612.68                0.00             4141.19
s936           129014.02                    1612.68                0.00             4604.39
s937           129014.02                    1612.68                0.00             4878.64
s938           129014.02                    1612.68                0.00             2398.14
s939            16829.59                     490.83             1121.84              490.83
s940           129014.02                    1612.68                0.00             2929.40
s941           129014.02                    1612.68                0.00             4826.24
s942           129014.02                    1612.68                0.00             3001.98
s943           129014.02                    1612.68                0.00             2221.25
s944           129014.02                    1612.68                0.00             2532.56
s945           129014.02                    1612.68                0.00             2206.24
s946           129014.02                    1612.68                0.00             3372.67
s947           129014.02                    1612.68                0.00             2289.71
s948           129014.02                    1612.68                0.00             1951.03
s949            59549.65                     918.03              694.64              918.03
s950           129014.02                    1612.68                0.00             2743.97
s951           129014.02                    1612.68                0.00             3473.07
s952           129014.02                    1612.68                0.00             3642.63
s953           129014.02                    1612.68                0.00             2415.64
s954           129014.02                    1612.68                0.00             4806.45
s955           129014.02                    1612.68                0.00             4026.91
s956           129014.02                    1612.68                0.00             2191.89
s957           129014.02                    1612.68                0.00             2982.48
s958           129014.02                    1612.68                0.00             3249.37
s959           129014.02                    1612.68                0.00             2680.03
s960           129014.02                    1612.68                0.00             4830.69
s961           129014.02                    1612.68                0.00             3702.37
s962           129014.02                    1612.68                0.00             3393.58
s963           129014.02                    1612.68                0.00             3772.40
s964           129014.02                    1612.68                0.00             3069.58
s965           129014.02                    1612.68                0.00             4851.12
s966           129014.02                    1612.68                0.00             3986.17
s967           129014.02                    1612.68                0.00             3605.83
s968           129014.02                    1612.68                0.00             3650.21
s969           129014.02                    1612.68                0.00             1670.72
s970           129014.02                    1612.68                0.00             4612.46
s971            69521.08                    1017.75              594.93             1017.75
s972           129014.02                    1612.68                0.00             2059.87
s973           129014.02                    1612.68                0.00             3590.05
s974           129014.02                    1612.68                0.00             3942.83
s975           129014.02                    1612.68                0.00             3810.33
s976           129014.02                    1612.68                0.00             4394.38
s977           129014.02                    1612.68                0.00             2345.34
s978           129014.02                    1612.68                0.00             3999.53
s979           129014.02                    1612.68                0.00             1793.13
s980           129014.02                    1612.68                0.00             3756.12
s981           129014.02                    1612.68                0.00             3606.26
s982           129014.02                    1612.68                0.00             1612.68
s983           129014.02                    1612.68                0.00             3544.87
s984           129014.02                    1612.68                0.00             1976.19
s985           129014.02                    1612.68                0.00             2646.93
s986           129014.02                    1612.68                0.00             3771.61
s987           129014.02                    1612.68                0.00             2526.00
s988           129014.02                    1612.68                0.00             6155.41
s989           129014.02                    1612.68                0.00             3874.54
s990           129014.02                    1612.68                0.00             2941.15
s991           129014.02                    1612.68                0.00             2013.13
s992           129014.02                    1612.68                0.00             5211.91
s993           129014.02                    1612.68                0.00             2118.32
s994           129014.02                    1612.68                0.00             3092.06
s995            58069.51                     903.23              709.45              903.23
s996           129014.02                    1612.68                0.00             1780.42
s997           129014.02                    1612.68                0.00             1899.59
s998           129014.02                    1612.68                0.00             2394.19
s999           129014.02                    1612.68                0.00             2505.30
s1000          129014.02                    1612.68                0.00             2825.04
