Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob

     4188.37          222367.67             3061.35              131.30             1127.02                0.20



Scenario           Profit              Sales               Leftover_inv        demand
s4476          249441.40                    3332.09              856.28             3332.09
s4477          -26748.20                     570.19             3618.18              570.19
s4478          335069.48                    4188.37                0.00             4606.10
s4479          288118.35                    3718.86              469.51             3718.86
s4480          335069.48                    4188.37                0.00             6682.20
s4481           18238.57                    1020.06             3168.31             1020.06
s4482           61467.60                    1452.35             2736.02             1452.35
s4483          297215.20                    3809.83              378.54             3809.83
s4484          269694.88                    3534.62              653.75             3534.62
s4485          328014.45                    4117.82               70.55             4117.82
s4486          277065.16                    3608.33              580.04             3608.33
s4487          139281.51                    2230.49             1957.88             2230.49
s4488          335069.48                    4188.37                0.00             4446.85
s4489          335069.48                    4188.37                0.00             5700.07
s4490          211950.07                    2957.17             1231.19             2957.17
s4491          231127.98                    3148.95             1039.41             3148.95
s4492          263645.31                    3474.13              714.24             3474.13
s4493          244579.19                    3283.47              904.90             3283.47
s4494          212956.59                    2967.24             1221.13             2967.24
s4495          302940.91                    3867.08              321.29             3867.08
s4496          228134.99                    3119.02             1069.34             3119.02
s4497          273162.30                    3569.30              619.07             3569.30
s4498          190886.34                    2746.54             1441.83             2746.54
s4499          332118.70                    4158.86               29.51             4158.86
s4500          234474.00                    3182.41             1005.95             3182.41
s4501          296051.07                    3798.18              390.18             3798.18
s4502          115371.18                    1991.39             2196.98             1991.39
s4503           88186.43                    1719.54             2468.83             1719.54
s4504           77551.75                    1613.19             2575.18             1613.19
s4505          255574.70                    3393.42              794.95             3393.42
s4506          222266.40                    3060.34             1128.03             3060.34
s4507          309758.53                    3935.26              253.11             3935.26
s4508           49111.11                    1328.78             2859.58             1328.78
s4509          234829.93                    3185.97             1002.40             3185.97
s4510           78140.30                    1619.08             2569.29             1619.08
s4511          202909.45                    2866.77             1321.60             2866.77
s4512          135028.55                    2187.96             2000.41             2187.96
s4513          282252.79                    3660.20              528.17             3660.20
s4514          335069.48                    4188.37                0.00             4658.41
s4515          -23037.42                     607.30             3581.07              607.30
s4516          207414.49                    2911.82             1276.55             2911.82
s4517          224038.65                    3078.06             1110.31             3078.06
s4518           20285.45                    1040.53             3147.84             1040.53
s4519          335069.48                    4188.37                0.00             4499.71
s4520          335069.48                    4188.37                0.00             4263.12
s4521           67867.53                    1516.35             2672.02             1516.35
s4522          244455.97                    3282.23              906.14             3282.23
s4523          335069.48                    4188.37                0.00             5150.20
s4524          257266.14                    3410.34              778.03             3410.34
s4525          -63615.50                     201.52             3986.85              201.52
s4526          259295.54                    3430.63              757.74             3430.63
s4527          335069.48                    4188.37                0.00             4314.13
s4528          150972.54                    2347.40             1840.97             2347.40
s4529          245212.54                    3289.80              898.57             3289.80
s4530          127048.53                    2108.16             2080.21             2108.16
s4531          335069.48                    4188.37                0.00             4334.18
s4532          284590.07                    3683.57              504.79             3683.57
s4533          275331.76                    3590.99              597.38             3590.99
s4534           73486.84                    1572.54             2615.83             1572.54
s4535          145605.72                    2293.73             1894.64             2293.73
s4536          312023.49                    3957.91              230.46             3957.91
s4537          335069.48                    4188.37                0.00             4703.87
s4538          225261.51                    3090.29             1098.08             3090.29
s4539          335069.48                    4188.37                0.00             4602.20
s4540          204595.87                    2883.63             1304.74             2883.63
s4541          204542.46                    2883.10             1305.27             2883.10
s4542          166913.68                    2506.81             1681.56             2506.81
s4543          335069.48                    4188.37                0.00             6008.83
s4544          183627.47                    2673.95             1514.42             2673.95
s4545          335069.48                    4188.37                0.00             4678.59
s4546          261440.42                    3452.08              736.29             3452.08
s4547          314128.74                    3978.96              209.41             3978.96
s4548          279560.88                    3633.28              555.09             3633.28
s4549          248958.20                    3327.26              861.11             3327.26
s4550          272646.25                    3564.14              624.23             3564.14
s4551          335069.48                    4188.37                0.00             5129.96
s4552           58335.93                    1421.03             2767.34             1421.03
s4553          333813.59                    4175.81               12.56             4175.81
s4554           74267.21                    1580.35             2608.02             1580.35
s4555          335069.48                    4188.37                0.00             4495.85
s4556          253211.55                    3369.79              818.58             3369.79
s4557          276001.20                    3597.69              590.68             3597.69
s4558          274570.91                    3583.38              604.99             3583.38
s4559          335069.48                    4188.37                0.00             4541.73
s4560          288276.49                    3720.44              467.93             3720.44
s4561          335069.48                    4188.37                0.00             5162.78
s4562          335069.48                    4188.37                0.00             4314.24
s4563          -76576.08                      71.91             4116.46               71.91
s4564          141169.23                    2249.37             1939.00             2249.37
s4565          313658.59                    3974.26              214.11             3974.26
s4566           74466.36                    1582.34             2606.03             1582.34
s4567          154376.97                    2381.44             1806.93             2381.44
s4568          136272.60                    2200.40             1987.97             2200.40
s4569          335069.48                    4188.37                0.00             4196.50
s4570          298200.54                    3819.68              368.69             3819.68
s4571          246497.41                    3302.65              885.72             3302.65
s4572          306636.20                    3904.04              284.33             3904.04
s4573          335069.48                    4188.37                0.00             4829.16
s4574          335069.48                    4188.37                0.00             4311.51
s4575          221604.38                    3053.72             1134.65             3053.72
s4576          188007.19                    2717.75             1470.62             2717.75
s4577          150457.24                    2342.25             1846.12             2342.25
s4578          335069.48                    4188.37                0.00             5402.12
s4579          146011.66                    2297.79             1890.58             2297.79
s4580          116620.00                    2003.87             2184.49             2003.87
s4581           88768.55                    1725.36             2463.01             1725.36
s4582          221545.99                    3053.13             1135.23             3053.13
s4583          275664.99                    3594.32              594.04             3594.32
s4584          308334.46                    3921.02              267.35             3921.02
s4585           49938.67                    1337.06             2851.31             1337.06
s4586           81836.43                    1656.04             2532.33             1656.04
s4587          246938.54                    3307.06              881.31             3307.06
s4588          335069.48                    4188.37                0.00             4869.60
s4589          194833.35                    2786.01             1402.36             2786.01
s4590          171593.81                    2553.61             1634.76             2553.61
s4591          204787.79                    2885.55             1302.82             2885.55
s4592          146026.09                    2297.93             1890.43             2297.93
s4593          152317.63                    2360.85             1827.52             2360.85
s4594          165133.19                    2489.01             1699.36             2489.01
s4595          335069.48                    4188.37                0.00             4519.92
s4596          241478.96                    3252.46              935.91             3252.46
s4597           22177.76                    1059.45             3128.92             1059.45
s4598          226607.52                    3103.75             1084.62             3103.75
s4599          242694.52                    3264.62              923.75             3264.62
s4600           62201.83                    1459.69             2728.68             1459.69
s4601          106997.26                    1907.65             2280.72             1907.65
s4602          181085.87                    2648.53             1539.84             2648.53
s4603          261641.55                    3454.09              734.28             3454.09
s4604          335069.48                    4188.37                0.00             4819.49
s4605          237356.18                    3211.24              977.13             3211.24
s4606          171351.98                    2551.19             1637.17             2551.19
s4607          179208.56                    2629.76             1558.61             2629.76
s4608          183692.42                    2674.60             1513.77             2674.60
s4609          335069.48                    4188.37                0.00             5286.98
s4610          250287.85                    3340.55              847.82             3340.55
s4611           43263.46                    1270.31             2918.06             1270.31
s4612          315660.39                    3994.28              194.09             3994.28
s4613          199198.91                    2829.66             1358.71             2829.66
s4614          335069.48                    4188.37                0.00             4559.15
s4615          289840.79                    3736.08              452.29             3736.08
s4616          268536.61                    3523.04              665.33             3523.04
s4617          335069.48                    4188.37                0.00             4624.11
s4618          319809.96                    4035.77              152.60             4035.77
s4619          -36277.82                     474.90             3713.47              474.90
s4620          186545.96                    2703.13             1485.24             2703.13
s4621          240837.75                    3246.05              942.32             3246.05
s4622          207533.12                    2913.00             1275.36             2913.00
s4623          131305.55                    2150.73             2037.64             2150.73
s4624          265723.24                    3494.91              693.46             3494.91
s4625          335069.48                    4188.37                0.00             5337.01
s4626          231425.56                    3151.93             1036.44             3151.93
s4627          239627.25                    3233.95              954.42             3233.95
s4628          335069.48                    4188.37                0.00             4189.32
s4629           71089.16                    1548.57             2639.80             1548.57
s4630          267103.64                    3508.71              679.66             3508.71
s4631          335069.48                    4188.37                0.00             5827.77
s4632          278095.84                    3618.63              569.74             3618.63
s4633          263257.59                    3470.25              718.12             3470.25
s4634          222334.14                    3061.02             1127.35             3061.02
s4635           84718.36                    1684.86             2503.51             1684.86
s4636          252277.68                    3360.45              827.92             3360.45
s4637          229929.99                    3136.97             1051.39             3136.97
s4638          172599.01                    2563.66             1624.70             2563.66
s4639          250990.76                    3347.58              840.79             3347.58
s4640          335069.48                    4188.37                0.00             4475.46
s4641          335069.48                    4188.37                0.00             5087.70
s4642           66101.71                    1498.69             2689.68             1498.69
s4643          229994.46                    3137.62             1050.75             3137.62
s4644          335069.48                    4188.37                0.00             4939.73
s4645          139023.59                    2227.91             1960.46             2227.91
s4646          335069.48                    4188.37                0.00             4835.38
s4647          318568.29                    4023.36              165.01             4023.36
s4648          141085.82                    2248.53             1939.84             2248.53
s4649           -9770.59                     739.97             3448.40              739.97
s4650          134285.38                    2180.53             2007.84             2180.53
s4651           53160.90                    1369.28             2819.09             1369.28
s4652          335069.48                    4188.37                0.00             4203.29
s4653          328323.00                    4120.90               67.46             4120.90
s4654          335069.48                    4188.37                0.00             5099.78
s4655          227545.52                    3113.13             1075.24             3113.13
s4656          335069.48                    4188.37                0.00             4656.17
s4657          157937.64                    2417.05             1771.32             2417.05
s4658          255163.13                    3389.30              799.06             3389.30
s4659          283680.83                    3674.48              513.89             3674.48
s4660          335069.48                    4188.37                0.00             4871.77
s4661          335069.48                    4188.37                0.00             4620.20
s4662          214492.80                    2982.60             1205.77             2982.60
s4663          335069.48                    4188.37                0.00             5777.87
s4664          335069.48                    4188.37                0.00             4261.60
s4665          264355.35                    3481.23              707.14             3481.23
s4666          136898.75                    2206.66             1981.71             2206.66
s4667          236514.83                    3202.82              985.55             3202.82
s4668          335069.48                    4188.37                0.00             4291.24
s4669          177108.32                    2608.76             1579.61             2608.76
s4670          335069.48                    4188.37                0.00             5223.65
s4671           91086.49                    1748.54             2439.83             1748.54
s4672          170972.05                    2547.39             1640.97             2547.39
s4673          134323.89                    2180.91             2007.46             2180.91
s4674          236312.97                    3200.80              987.57             3200.80
s4675          335069.48                    4188.37                0.00             4283.13
s4676          175794.87                    2595.62             1592.75             2595.62
s4677          335069.48                    4188.37                0.00             4289.31
s4678          335069.48                    4188.37                0.00             5389.27
s4679          127566.93                    2113.34             2075.03             2113.34
s4680          311145.90                    3949.13              239.24             3949.13
s4681          233776.21                    3175.44             1012.93             3175.44
s4682          198957.44                    2827.25             1361.12             2827.25
s4683          110981.02                    1947.48             2240.88             1947.48
s4684          214200.65                    2979.68             1208.69             2979.68
s4685          313315.78                    3970.83              217.54             3970.83
s4686          272243.82                    3560.11              628.26             3560.11
s4687          335069.48                    4188.37                0.00             4408.35
s4688          335069.48                    4188.37                0.00             6293.50
s4689          181508.54                    2652.76             1535.61             2652.76
s4690          146021.29                    2297.89             1890.48             2297.89
s4691          335069.48                    4188.37                0.00             4589.40
s4692          270681.29                    3544.49              643.88             3544.49
s4693          147527.02                    2312.94             1875.42             2312.94
s4694          104224.04                    1879.91             2308.45             1879.91
s4695          279695.32                    3634.63              553.74             3634.63
s4696          187125.91                    2708.93             1479.44             2708.93
s4697          227937.41                    3117.05             1071.32             3117.05
s4698          196884.34                    2806.52             1381.85             2806.52
s4699          170685.05                    2544.52             1643.84             2544.52
s4700          251133.90                    3349.01              839.36             3349.01
s4701          335069.48                    4188.37                0.00             5323.84
s4702          198454.29                    2822.22             1366.15             2822.22
s4703          161482.81                    2452.50             1735.87             2452.50
s4704          330770.27                    4145.38               42.99             4145.38
s4705          282030.11                    3657.97              530.39             3657.97
s4706          263663.95                    3474.31              714.06             3474.31
s4707          328170.51                    4119.38               68.99             4119.38
s4708          335069.48                    4188.37                0.00             4974.98
s4709          270125.37                    3538.93              649.44             3538.93
s4710          335069.48                    4188.37                0.00             5328.80
s4711          284885.79                    3686.53              501.84             3686.53
s4712          335069.48                    4188.37                0.00             4388.06
s4713          294788.03                    3785.55              402.81             3785.55
s4714          311412.74                    3951.80              236.57             3951.80
s4715          170254.98                    2540.22             1648.14             2540.22
s4716          273269.13                    3570.36              618.00             3570.36
s4717          105692.68                    1894.60             2293.77             1894.60
s4718           92797.03                    1765.64             2422.72             1765.64
s4719          298213.38                    3819.81              368.56             3819.81
s4720          193144.80                    2769.12             1419.25             2769.12
s4721          261817.65                    3455.85              732.52             3455.85
s4722           89236.29                    1730.04             2458.33             1730.04
s4723          243751.45                    3275.19              913.18             3275.19
s4724          214911.16                    2986.79             1201.58             2986.79
s4725          247049.74                    3308.17              880.20             3308.17
s4726          233228.65                    3169.96             1018.41             3169.96
s4727          177657.31                    2614.25             1574.12             2614.25
s4728          232458.08                    3162.25             1026.11             3162.25
s4729          335069.48                    4188.37                0.00             4462.81
s4730          335069.48                    4188.37                0.00             4484.92
s4731          335069.48                    4188.37                0.00             5164.51
s4732          335069.48                    4188.37                0.00             4477.66
s4733          159482.72                    2432.50             1755.87             2432.50
s4734          211540.89                    2953.08             1235.29             2953.08
s4735          309093.54                    3928.61              259.76             3928.61
s4736           66873.31                    1506.41             2681.96             1506.41
s4737          207843.03                    2916.10             1272.26             2916.10
s4738          132651.68                    2164.19             2024.18             2164.19
s4739          136478.08                    2202.45             1985.91             2202.45
s4740          181376.37                    2651.44             1536.93             2651.44
s4741          204427.39                    2881.95             1306.42             2881.95
s4742          162135.02                    2459.02             1729.34             2459.02
s4743          -83767.37                       0.00             4188.37                0.00
s4744          162413.65                    2461.81             1726.56             2461.81
s4745          335069.48                    4188.37                0.00             4680.68
s4746           84807.99                    1685.75             2502.61             1685.75
s4747          148781.06                    2325.48             1862.88             2325.48
s4748          282525.35                    3662.93              525.44             3662.93
s4749          175862.12                    2596.29             1592.07             2596.29
s4750          335069.48                    4188.37                0.00             4362.19
s4751          252386.26                    3361.54              826.83             3361.54
s4752          223749.56                    3075.17             1113.20             3075.17
s4753          335069.48                    4188.37                0.00             4476.47
s4754          335069.48                    4188.37                0.00             5979.44
s4755          256889.29                    3406.57              781.80             3406.57
s4756          335069.48                    4188.37                0.00             5386.90
s4757          219495.14                    3032.63             1155.74             3032.63
s4758           63919.69                    1476.87             2711.50             1476.87
s4759          304750.09                    3885.17              303.19             3885.17
s4760          255854.45                    3396.22              792.15             3396.22
s4761          255571.94                    3393.39              794.98             3393.39
s4762          283007.30                    3667.75              520.62             3667.75
s4763          181948.17                    2657.16             1531.21             2657.16
s4764          320911.66                    4046.79              141.58             4046.79
s4765          335069.48                    4188.37                0.00             4669.97
s4766          296236.77                    3800.04              388.33             3800.04
s4767          264971.37                    3487.39              700.98             3487.39
s4768          298388.43                    3821.56              366.81             3821.56
s4769          284666.77                    3684.34              504.03             3684.34
s4770          225079.34                    3088.47             1099.90             3088.47
s4771           83191.03                    1669.58             2518.78             1669.58
s4772          335069.48                    4188.37                0.00             5294.72
s4773          218563.53                    3023.31             1165.06             3023.31
s4774          193048.66                    2768.16             1420.21             2768.16
s4775          204344.73                    2881.12             1307.25             2881.12
s4776          325152.72                    4089.20               99.17             4089.20
s4777          335069.48                    4188.37                0.00             4349.31
s4778          314674.24                    3984.42              203.95             3984.42
s4779          255875.25                    3396.43              791.94             3396.43
s4780          307059.40                    3908.27              280.10             3908.27
s4781          118248.20                    2020.16             2168.21             2020.16
s4782          165897.05                    2496.64             1691.72             2496.64
s4783           83697.33                    1674.65             2513.72             1674.65
s4784          285651.98                    3694.19              494.18             3694.19
s4785          281326.75                    3650.94              537.43             3650.94
s4786          171733.38                    2555.01             1633.36             2555.01
s4787          335069.48                    4188.37                0.00             5246.82
s4788           72796.77                    1565.64             2622.73             1565.64
s4789          335069.48                    4188.37                0.00             4674.92
s4790          236117.39                    3198.85              989.52             3198.85
s4791           76548.12                    1603.15             2585.21             1603.15
s4792          211574.74                    2953.42             1234.95             2953.42
s4793          167143.64                    2509.11             1679.26             2509.11
s4794          243930.04                    3276.97              911.39             3276.97
s4795          335069.48                    4188.37                0.00             4371.92
s4796          233083.32                    3168.51             1019.86             3168.51
s4797          115111.42                    1988.79             2199.58             1988.79
s4798           99847.18                    1836.15             2352.22             1836.15
s4799          126541.80                    2103.09             2085.28             2103.09
s4800          180549.24                    2643.17             1545.20             2643.17
s4801           64880.80                    1486.48             2701.89             1486.48
s4802          302181.16                    3859.49              328.88             3859.49
s4803          282480.88                    3662.48              525.89             3662.48
s4804          214886.22                    2986.54             1201.83             2986.54
s4805          335069.48                    4188.37                0.00             4207.93
s4806          335069.48                    4188.37                0.00             6265.36
s4807          227596.24                    3113.64             1074.73             3113.64
s4808          272226.36                    3559.94              628.43             3559.94
s4809          207337.73                    2911.05             1277.32             2911.05
s4810          104225.17                    1879.93             2308.44             1879.93
s4811          207129.99                    2908.97             1279.39             2908.97
s4812          124476.71                    2082.44             2105.93             2082.44
s4813          178249.28                    2620.17             1568.20             2620.17
s4814          151048.79                    2348.16             1840.21             2348.16
s4815          202407.33                    2861.75             1326.62             2861.75
s4816          335069.48                    4188.37                0.00             4301.76
s4817          212833.95                    2966.01             1222.36             2966.01
s4818          335069.48                    4188.37                0.00             4593.08
s4819          276063.85                    3598.31              590.06             3598.31
s4820          200993.56                    2847.61             1340.76             2847.61
s4821          223020.47                    3067.88             1120.49             3067.88
s4822          335069.48                    4188.37                0.00             4454.36
s4823           69801.90                    1535.69             2652.68             1535.69
s4824          327517.36                    4112.85               75.52             4112.85
s4825          335069.48                    4188.37                0.00             4613.68
s4826          281754.30                    3655.22              533.15             3655.22
s4827          -71660.21                     121.07             4067.30              121.07
s4828          176286.20                    2600.54             1587.83             2600.54
s4829          280286.27                    3640.54              547.83             3640.54
s4830          134218.13                    2179.85             2008.51             2179.85
s4831          171583.45                    2553.51             1634.86             2553.51
s4832          335069.48                    4188.37                0.00             5477.16
s4833          -14132.84                     696.35             3492.02              696.35
s4834          300581.95                    3843.49              344.88             3843.49
s4835          335069.48                    4188.37                0.00             5226.74
s4836          301963.50                    3857.31              331.06             3857.31
s4837          278310.12                    3620.77              567.59             3620.77
s4838          173918.86                    2576.86             1611.51             2576.86
s4839          335069.48                    4188.37                0.00             6256.89
s4840          193447.86                    2772.15             1416.22             2772.15
s4841          284070.11                    3678.37              509.99             3678.37
s4842          110554.96                    1943.22             2245.15             1943.22
s4843           94213.32                    1779.81             2408.56             1779.81
s4844           83763.01                    1675.30             2513.06             1675.30
s4845          335069.48                    4188.37                0.00             4638.55
s4846          200604.17                    2843.72             1344.65             2843.72
s4847          226200.74                    3099.68             1088.69             3099.68
s4848          192142.69                    2759.10             1429.27             2759.10
s4849          335069.48                    4188.37                0.00             5540.46
s4850          126273.60                    2100.41             2087.96             2100.41
s4851          182812.65                    2665.80             1522.57             2665.80
s4852          125946.47                    2097.14             2091.23             2097.14
s4853          298449.57                    3822.17              366.20             3822.17
s4854          233614.54                    3173.82             1014.55             3173.82
s4855          335069.48                    4188.37                0.00             6460.71
s4856          335069.48                    4188.37                0.00             4971.52
s4857          181819.21                    2655.87             1532.50             2655.87
s4858          327752.12                    4115.19               73.17             4115.19
s4859          270735.98                    3545.03              643.33             3545.03
s4860           38145.72                    1219.13             2969.24             1219.13
s4861          335069.48                    4188.37                0.00             5023.86
s4862          246016.54                    3297.84              890.53             3297.84
s4863          248712.94                    3324.80              863.57             3324.80
s4864          244583.04                    3283.50              904.86             3283.50
s4865          222256.07                    3060.23             1128.13             3060.23
s4866          135138.10                    2189.05             1999.31             2189.05
s4867          140922.05                    2246.89             1941.47             2246.89
s4868          142926.89                    2266.94             1921.43             2266.94
s4869          178068.79                    2618.36             1570.01             2618.36
s4870          216540.73                    3003.08             1185.29             3003.08
s4871           63593.28                    1473.61             2714.76             1473.61
s4872          108296.29                    1920.64             2267.73             1920.64
s4873          174083.82                    2578.51             1609.86             2578.51
s4874          284837.44                    3686.05              502.32             3686.05
s4875          236629.91                    3203.97              984.40             3203.97
s4876          335069.48                    4188.37                0.00             4500.25
s4877          335069.48                    4188.37                0.00             5047.56
s4878          335069.48                    4188.37                0.00             5285.46
s4879           46885.81                    1306.53             2881.84             1306.53
s4880          332236.84                    4160.04               28.33             4160.04
s4881           67175.96                    1509.43             2678.94             1509.43
s4882          263648.31                    3474.16              714.21             3474.16
s4883          189597.52                    2733.65             1454.72             2733.65
s4884          264608.56                    3483.76              704.61             3483.76
s4885           98310.78                    1820.78             2367.59             1820.78
s4886          313953.12                    3977.20              211.16             3977.20
s4887          114140.38                    1979.08             2209.29             1979.08
s4888          335069.48                    4188.37                0.00             5468.74
s4889           80675.20                    1644.43             2543.94             1644.43
s4890           69175.62                    1529.43             2658.94             1529.43
s4891          261625.54                    3453.93              734.44             3453.93
s4892          190225.80                    2739.93             1448.44             2739.93
s4893          335069.48                    4188.37                0.00             5267.37
s4894          154646.37                    2384.14             1804.23             2384.14
s4895          335069.48                    4188.37                0.00             4375.57
s4896          129270.02                    2130.37             2057.99             2130.37
s4897          114719.96                    1984.87             2203.50             1984.87
s4898          244316.97                    3280.84              907.53             3280.84
s4899          136715.74                    2204.83             1983.54             2204.83
s4900          111805.79                    1955.73             2232.64             1955.73
s4901          215729.17                    2994.97             1193.40             2994.97
s4902          335069.48                    4188.37                0.00             5157.84
s4903          129961.40                    2137.29             2051.08             2137.29
s4904          323266.67                    4070.34              118.03             4070.34
s4905          335069.48                    4188.37                0.00             4535.82
s4906          335069.48                    4188.37                0.00             4601.11
s4907           24649.63                    1084.17             3104.20             1084.17
s4908          283664.80                    3674.32              514.05             3674.32
s4909          262261.61                    3460.29              728.08             3460.29
s4910          280121.39                    3638.89              549.48             3638.89
s4911          102118.54                    1858.86             2329.51             1858.86
s4912          335069.48                    4188.37                0.00             5354.56
s4913          247870.71                    3316.38              871.99             3316.38
s4914          229816.38                    3135.84             1052.53             3135.84
s4915          335069.48                    4188.37                0.00             4364.43
s4916          335069.48                    4188.37                0.00             4275.14
s4917          231547.46                    3153.15             1035.22             3153.15
s4918          270944.65                    3547.12              641.25             3547.12
s4919          132086.61                    2158.54             2029.83             2158.54
s4920          218259.51                    3020.27             1168.10             3020.27
s4921          165685.38                    2494.53             1693.84             2494.53
s4922          242810.06                    3265.77              922.59             3265.77
s4923          290376.89                    3741.44              446.93             3741.44
s4924          335069.48                    4188.37                0.00             4557.39
s4925          321331.06                    4050.98              137.38             4050.98
s4926           36604.80                    1203.72             2984.65             1203.72
s4927          210064.73                    2938.32             1250.05             2938.32
s4928          239593.45                    3233.61              954.76             3233.61
s4929          220946.82                    3047.14             1141.23             3047.14
s4930          335069.48                    4188.37                0.00             4494.06
s4931          233496.16                    3172.64             1015.73             3172.64
s4932          122327.90                    2060.95             2127.42             2060.95
s4933           86423.43                    1701.91             2486.46             1701.91
s4934          -56754.39                     270.13             3918.24              270.13
s4935          239777.02                    3235.44              952.92             3235.44
s4936          189765.48                    2735.33             1453.04             2735.33
s4937          335069.48                    4188.37                0.00             4847.25
s4938          301800.44                    3855.68              332.69             3855.68
s4939          189596.54                    2733.64             1454.73             2733.64
s4940          237068.11                    3208.35              980.01             3208.35
s4941          252315.67                    3360.83              827.54             3360.83
s4942          241019.82                    3247.87              940.50             3247.87
s4943          235343.33                    3191.11              997.26             3191.11
s4944          335069.48                    4188.37                0.00             4603.68
s4945          156600.72                    2403.68             1784.69             2403.68
s4946          205603.24                    2893.71             1294.66             2893.71
s4947          -56703.75                     270.64             3917.73              270.64
s4948          310037.25                    3938.05              250.32             3938.05
s4949          205321.55                    2890.89             1297.48             2890.89
s4950          164010.20                    2477.78             1710.59             2477.78
s4951          222716.17                    3064.84             1123.53             3064.84
s4952          335069.48                    4188.37                0.00             4961.96
s4953           55547.58                    1393.15             2795.22             1393.15
s4954          312784.44                    3965.52              222.85             3965.52
s4955          328040.37                    4118.08               70.29             4118.08
s4956          335069.48                    4188.37                0.00             5573.50
s4957          163463.62                    2472.31             1716.06             2472.31
s4958          323546.88                    4073.14              115.23             4073.14
s4959             586.84                     843.54             3344.83              843.54
s4960          256527.78                    3402.95              785.42             3402.95
s4961           74650.25                    1584.18             2604.19             1584.18
s4962          156563.40                    2403.31             1785.06             2403.31
s4963          335069.48                    4188.37                0.00             4954.34
s4964          270553.94                    3543.21              645.16             3543.21
s4965          233233.17                    3170.01             1018.36             3170.01
